PDB_ID,ExactMatch,NumMotifs_Ori,NumMotifs_Opt,SharedMotifs,JaccardAvg
MGYP004566502193,True,1,1,1,1.0
MGYP004566510353,True,1,1,1,1.0
MGYP004566517991,True,4,4,4,1.0
MGYP004566547527,True,2,2,2,1.0
MGYP004566557103,True,2,2,2,1.0
MGYP004566579809,True,1,1,1,1.0
MGYP004566610991,True,5,5,5,1.0
MGYP004566721527,True,1,1,1,1.0
MGYP004566723193,True,1,1,1,1.0
MGYP004566744103,True,1,1,1,1.0
MGYP004566768527,True,5,5,5,1.0
MGYP004566770991,True,3,3,3,1.0
MGYP004566771991,True,1,1,1,1.0
MGYP004566796991,True,1,1,1,1.0
MGYP004566803139,True,2,2,2,1.0
MGYP004566815527,True,4,4,4,1.0
MGYP004566817103,True,2,2,2,1.0
MGYP004566842139,True,2,2,2,1.0
MGYP004566851527,True,1,1,1,1.0
MGYP004566862991,True,1,1,1,1.0
MGYP004566873211,True,1,1,1,1.0
MGYP004566906113,True,2,2,2,1.0
MGYP004566932991,True,9,9,9,1.0
MGYP004567037527,True,1,1,1,1.0
MGYP004567051353,True,2,2,2,1.0
MGYP004567061527,True,3,3,3,1.0
MGYP004567088353,True,1,1,1,1.0
MGYP004567107211,True,1,1,1,1.0
MGYP004567129809,True,3,3,3,1.0
MGYP004567137809,True,5,5,5,1.0
MGYP004567164991,True,3,3,3,1.0
MGYP004567180113,True,1,1,1,1.0
MGYP004567198139,True,2,2,2,1.0
MGYP004567218211,True,5,5,5,1.0
MGYP004567221353,True,5,5,5,1.0
MGYP004567242103,True,1,1,1,1.0
MGYP004567265211,True,1,1,1,1.0
MGYP004567283353,True,1,1,1,1.0
MGYP004567329113,True,1,1,1,1.0
MGYP004567345211,True,1,1,1,1.0
MGYP004567418139,True,2,2,2,1.0
MGYP004567515991,True,5,5,5,1.0
MGYP004567538113,True,1,1,1,1.0
MGYP004567544139,True,2,2,2,1.0
MGYP004567624113,True,2,2,2,1.0
MGYP004567659113,True,4,4,4,1.0
MGYP004567707893,True,1,1,1,1.0
MGYP004567709113,True,1,1,1,1.0
MGYP004567742991,True,1,1,1,1.0
MGYP004567773211,True,2,2,2,1.0
MGYP004567780991,True,1,1,1,1.0
MGYP004567821991,True,2,2,2,1.0
MGYP004567822113,True,3,3,3,1.0
MGYP004567842139,True,1,1,1,1.0
MGYP004567844893,True,1,1,1,1.0
MGYP004567857211,True,2,2,2,1.0
MGYP004567868809,True,5,5,5,1.0
MGYP004567872809,True,11,11,11,1.0
MGYP004567891353,True,2,2,2,1.0
MGYP004567909139,True,2,2,2,1.0
MGYP004567911893,True,4,4,4,1.0
MGYP004567930103,True,11,11,11,1.0
MGYP004567951353,True,2,2,2,1.0
MGYP004568115103,True,1,1,1,1.0
MGYP004568129193,True,2,2,2,1.0
MGYP004568156809,True,2,2,2,1.0
MGYP004568162211,True,1,1,1,1.0
MGYP004568170211,True,4,4,4,1.0
MGYP004568177809,True,3,3,3,1.0
MGYP004568192991,True,1,1,1,1.0
MGYP004568193991,True,2,2,2,1.0
MGYP004568229353,True,1,1,1,1.0
MGYP004568284893,True,1,1,1,1.0
MGYP004568324193,True,1,1,1,1.0
MGYP004568362139,True,2,2,2,1.0
MGYP004568401103,True,5,5,5,1.0
MGYP004568410103,True,2,2,2,1.0
MGYP004568449353,True,2,2,2,1.0
MGYP004568461527,True,1,1,1,1.0
MGYP004568494893,True,1,1,1,1.0
MGYP004568519527,True,2,2,2,1.0
MGYP004568587809,True,1,1,1,1.0
MGYP004568591991,True,1,1,1,1.0
MGYP004568648193,True,2,2,2,1.0
MGYP004568681809,True,2,2,2,1.0
MGYP004568684139,True,1,1,1,1.0
MGYP004568731211,True,2,2,2,1.0
MGYP004568806893,True,1,1,1,1.0
MGYP004568873991,True,1,1,1,1.0
MGYP004568879193,True,2,2,2,1.0
MGYP004568898139,True,1,1,1,1.0
MGYP004568926139,True,2,2,2,1.0
MGYP004568985193,True,1,1,1,1.0
MGYP004569004113,True,2,2,2,1.0
MGYP004569004893,True,1,1,1,1.0
MGYP004569037103,True,1,1,1,1.0
MGYP004569118893,True,2,2,2,1.0
MGYP004569131113,True,1,1,1,1.0
MGYP004569204893,True,3,3,3,1.0
MGYP004569249113,True,2,2,2,1.0
MGYP004569387139,True,2,2,2,1.0
MGYP004569390193,True,5,5,5,1.0
MGYP004569438527,True,2,2,2,1.0
MGYP004569452527,True,1,1,1,1.0
MGYP004569459809,True,2,2,2,1.0
MGYP004569467211,True,2,2,2,1.0
MGYP004569469113,True,2,2,2,1.0
MGYP004569487113,True,3,3,3,1.0
MGYP004569492103,True,3,3,3,1.0
MGYP004569526113,True,4,4,4,1.0
MGYP004569530991,True,1,1,1,1.0
MGYP004569554211,True,1,1,1,1.0
MGYP004569558193,True,3,3,3,1.0
MGYP004569577211,True,5,5,5,1.0
MGYP004569584893,True,1,1,1,1.0
MGYP004569588893,True,1,1,1,1.0
MGYP004569602353,True,1,1,1,1.0
MGYP004569603103,True,1,1,1,1.0
MGYP004569610527,True,1,1,1,1.0
MGYP004569634527,True,2,2,2,1.0
MGYP004569646991,True,4,4,4,1.0
MGYP004569660809,True,2,2,2,1.0
MGYP004569660991,True,3,3,3,1.0
MGYP004569669353,True,1,1,1,1.0
MGYP004569714353,True,1,1,1,1.0
MGYP004569724103,True,1,1,1,1.0
MGYP004569740809,True,4,4,4,1.0
MGYP004569771809,True,1,1,1,1.0
MGYP004569772103,True,1,1,1,1.0
MGYP004569869809,True,8,8,8,1.0
MGYP004569883527,True,4,4,4,1.0
MGYP004569910527,True,1,1,1,1.0
MGYP004569947103,True,1,1,1,1.0
MGYP004569962527,True,2,2,2,1.0
MGYP004570010211,True,4,4,4,1.0
MGYP004570013139,True,2,2,2,1.0
MGYP004570025139,True,1,1,1,1.0
MGYP004570075113,True,2,2,2,1.0
MGYP004570090991,True,5,5,5,1.0
MGYP004570128527,True,2,2,2,1.0
MGYP004570129527,True,4,4,4,1.0
MGYP004570134139,True,2,2,2,1.0
MGYP004570169211,True,3,3,3,1.0
MGYP004570175113,True,10,10,10,1.0
MGYP004570234139,True,1,1,1,1.0
MGYP004570292809,True,3,3,3,1.0
MGYP004570327193,True,1,1,1,1.0
MGYP004570335211,True,3,3,3,1.0
MGYP004570409893,True,1,1,1,1.0
MGYP004570488809,True,2,2,2,1.0
MGYP004570566211,True,1,1,1,1.0
MGYP004570571103,True,1,1,1,1.0
MGYP004570574113,True,3,3,3,1.0
MGYP004570599991,True,3,3,3,1.0
MGYP004570612991,True,3,3,3,1.0
MGYP004570667211,True,5,5,5,1.0
MGYP004570703193,True,3,3,3,1.0
MGYP004570733139,True,2,2,2,1.0
MGYP004570763353,True,1,1,1,1.0
MGYP004570778809,True,1,1,1,1.0
MGYP004570779211,True,3,3,3,1.0
MGYP004570806527,True,1,1,1,1.0
MGYP004570819893,True,1,1,1,1.0
MGYP004570826193,True,2,2,2,1.0
MGYP004570857991,True,3,3,3,1.0
MGYP004570874809,True,2,2,2,1.0
MGYP004570894991,True,1,1,1,1.0
MGYP004570948991,True,1,1,1,1.0
MGYP004570986113,True,6,6,6,1.0
MGYP004570988893,True,3,3,3,1.0
MGYP004571057893,True,1,1,1,1.0
MGYP004571085139,True,1,1,1,1.0
MGYP004571113527,True,2,2,2,1.0
MGYP004571142211,True,2,2,2,1.0
MGYP004571152211,True,1,1,1,1.0
MGYP004571160211,True,6,6,6,1.0
MGYP004571162103,True,2,2,2,1.0
MGYP004571164527,True,3,3,3,1.0
MGYP004571175139,True,2,2,2,1.0
MGYP004571183103,True,2,2,2,1.0
MGYP004571200893,True,1,1,1,1.0
MGYP004571216991,True,5,5,5,1.0
MGYP004571281991,True,1,1,1,1.0
MGYP004571290193,True,1,1,1,1.0
MGYP004571358211,True,1,1,1,1.0
MGYP004571373103,True,3,3,3,1.0
MGYP004571378139,True,1,1,1,1.0
MGYP004571438353,True,8,8,8,1.0
MGYP004571446893,True,7,7,7,1.0
MGYP004571450139,True,2,2,2,1.0
MGYP004571455353,True,1,1,1,1.0
MGYP004571464893,True,3,3,3,1.0
MGYP004571531139,True,1,1,1,1.0
MGYP004571605527,True,3,3,3,1.0
MGYP004571629193,True,3,3,3,1.0
MGYP004571662893,True,1,1,1,1.0
MGYP004571787527,True,1,1,1,1.0
MGYP004571875211,True,1,1,1,1.0
MGYP004571905113,True,1,1,1,1.0
MGYP004571931353,True,2,2,2,1.0
MGYP004571949103,True,1,1,1,1.0
MGYP004571997103,True,5,5,5,1.0
MGYP004572082211,True,1,1,1,1.0
MGYP004572102353,True,1,1,1,1.0
MGYP004572110353,True,3,3,3,1.0
MGYP004572155353,True,4,4,4,1.0
MGYP004572188991,True,1,1,1,1.0
MGYP004572208353,True,2,2,2,1.0
MGYP004572228353,True,1,1,1,1.0
MGYP004572231193,True,2,2,2,1.0
MGYP004572236113,True,3,3,3,1.0
MGYP004572251353,True,1,1,1,1.0
MGYP004572272809,True,1,1,1,1.0
MGYP004572296139,True,4,4,4,1.0
MGYP004572300211,True,3,3,3,1.0
MGYP004572335527,True,1,1,1,1.0
MGYP004572374353,True,3,3,3,1.0
MGYP004572377893,True,2,2,2,1.0
MGYP004572412893,True,2,2,2,1.0
MGYP004572423211,True,1,1,1,1.0
MGYP004572426103,True,1,1,1,1.0
MGYP004572437211,True,7,7,7,1.0
MGYP004572440991,True,2,2,2,1.0
MGYP004572471527,True,1,1,1,1.0
MGYP004572494139,True,3,3,3,1.0
MGYP004572500893,True,4,4,4,1.0
MGYP004572505991,True,1,1,1,1.0
MGYP004572511353,True,2,2,2,1.0
MGYP004572526893,True,1,1,1,1.0
MGYP004572553139,True,1,1,1,1.0
MGYP004572581353,True,1,1,1,1.0
MGYP004572620353,True,3,3,3,1.0
MGYP004572629113,True,2,2,2,1.0
MGYP004572631893,True,1,1,1,1.0
MGYP004572663353,True,6,6,6,1.0
MGYP004572700211,True,1,1,1,1.0
MGYP004572770103,True,2,2,2,1.0
MGYP004572882809,True,1,1,1,1.0
MGYP004572916991,True,1,1,1,1.0
MGYP004572947893,True,4,4,4,1.0
MGYP004572949991,True,1,1,1,1.0
MGYP004572996809,True,2,2,2,1.0
MGYP004573001893,True,1,1,1,1.0
MGYP004573014211,True,1,1,1,1.0
MGYP004573030211,True,3,3,3,1.0
MGYP004573031211,True,4,4,4,1.0
MGYP004573123211,True,3,3,3,1.0
MGYP004573145103,True,1,1,1,1.0
MGYP004573185527,True,1,1,1,1.0
MGYP004573200893,True,2,2,2,1.0
MGYP004573343211,True,1,1,1,1.0
MGYP004573370809,True,2,2,2,1.0
MGYP004573386139,True,4,4,4,1.0
MGYP004573538527,True,1,1,1,1.0
MGYP004573560211,True,1,1,1,1.0
MGYP004573665991,True,2,2,2,1.0
MGYP004573686809,True,1,1,1,1.0
MGYP004573740113,True,3,3,3,1.0
MGYP004573852139,True,1,1,1,1.0
MGYP004573868353,True,1,1,1,1.0
MGYP004573875193,True,6,6,6,1.0
MGYP004573999353,True,1,1,1,1.0
MGYP004574018103,True,3,3,3,1.0
MGYP004574028809,True,2,2,2,1.0
MGYP004574034139,True,1,1,1,1.0
MGYP004574038893,True,2,2,2,1.0
MGYP004574039113,True,1,1,1,1.0
MGYP004574061211,True,1,1,1,1.0
MGYP004574104893,True,1,1,1,1.0
MGYP004574108211,True,2,2,2,1.0
MGYP004574110193,True,1,1,1,1.0
MGYP004574129193,True,1,1,1,1.0
MGYP004574147527,True,1,1,1,1.0
MGYP004574172809,True,2,2,2,1.0
MGYP004574300527,True,2,2,2,1.0
MGYP004574328103,True,3,3,3,1.0
MGYP004574334353,True,5,5,5,1.0
MGYP004574342527,True,2,2,2,1.0
MGYP004574350211,True,2,2,2,1.0
MGYP004574443211,True,3,3,3,1.0
MGYP004574533103,True,11,11,11,1.0
MGYP004574554193,True,1,1,1,1.0
MGYP004574581103,True,2,2,2,1.0
MGYP004574589193,True,1,1,1,1.0
MGYP004574597893,True,2,2,2,1.0
MGYP004574641527,True,2,2,2,1.0
MGYP004574669527,True,2,2,2,1.0
MGYP004574693893,True,1,1,1,1.0
MGYP004574706893,True,1,1,1,1.0
MGYP004574746211,True,1,1,1,1.0
MGYP004574753527,True,7,7,7,1.0
MGYP004574761139,True,3,3,3,1.0
MGYP004574777113,True,2,2,2,1.0
MGYP004574782103,True,1,1,1,1.0
MGYP004574783893,True,1,1,1,1.0
MGYP004574819809,True,2,2,2,1.0
MGYP004574862353,True,4,4,4,1.0
MGYP004574893113,True,1,1,1,1.0
MGYP004574897527,True,5,5,5,1.0
MGYP004574922193,True,1,1,1,1.0
MGYP004574941139,True,2,2,2,1.0
MGYP004574996991,True,6,6,6,1.0
MGYP004575030809,True,2,2,2,1.0
MGYP004575063193,True,2,2,2,1.0
MGYP004575079991,True,3,3,3,1.0
MGYP004575176139,True,1,1,1,1.0
MGYP004575212113,True,5,5,5,1.0
MGYP004575252353,True,1,1,1,1.0
MGYP004575297893,True,1,1,1,1.0
MGYP004575298103,True,2,2,2,1.0
MGYP004575310193,True,1,1,1,1.0
MGYP004575319991,True,1,1,1,1.0
MGYP004575371809,True,2,2,2,1.0
MGYP004575416809,True,1,1,1,1.0
MGYP004575439139,True,1,1,1,1.0
MGYP004575445527,True,6,6,6,1.0
MGYP004575482193,True,1,1,1,1.0
MGYP004575489809,True,2,2,2,1.0
MGYP004575555139,True,4,4,4,1.0
MGYP004575559353,True,1,1,1,1.0
MGYP004575585527,True,2,2,2,1.0
MGYP004575611893,True,5,5,5,1.0
MGYP004575623353,True,3,3,3,1.0
MGYP004575668211,True,1,1,1,1.0
MGYP004575691103,True,3,3,3,1.0
MGYP004575736809,True,1,1,1,1.0
MGYP004575766809,True,1,1,1,1.0
MGYP004575817103,True,4,4,4,1.0
MGYP004575933527,True,2,2,2,1.0
MGYP004575962113,True,3,3,3,1.0
MGYP004575963893,True,2,2,2,1.0
MGYP004575971353,True,1,1,1,1.0
MGYP004576006113,True,1,1,1,1.0
MGYP004576012893,True,3,3,3,1.0
MGYP004576059353,True,6,6,6,1.0
MGYP004576081991,True,2,2,2,1.0
MGYP004576085113,True,3,3,3,1.0
MGYP004576110113,True,1,1,1,1.0
MGYP004576110991,True,1,1,1,1.0
MGYP004576150991,True,1,1,1,1.0
MGYP004576190991,True,4,4,4,1.0
MGYP004576223809,True,1,1,1,1.0
MGYP004576250211,True,1,1,1,1.0
MGYP004576302193,True,1,1,1,1.0
MGYP004576324211,True,2,2,2,1.0
MGYP004576454193,True,2,2,2,1.0
MGYP004576545211,True,1,1,1,1.0
MGYP004576635353,True,3,3,3,1.0
MGYP004576642103,True,2,2,2,1.0
MGYP004576654527,True,3,3,3,1.0
MGYP004576668893,True,1,1,1,1.0
MGYP004576678893,True,3,3,3,1.0
MGYP004576694991,True,4,4,4,1.0
MGYP004576735809,True,2,2,2,1.0
MGYP004576739211,True,3,3,3,1.0
MGYP004576769113,True,3,3,3,1.0
MGYP004576841527,True,2,2,2,1.0
MGYP004576913893,True,1,1,1,1.0
MGYP004576918113,True,4,4,4,1.0
MGYP004576972113,True,1,1,1,1.0
MGYP004577005103,True,1,1,1,1.0
MGYP004577040527,True,1,1,1,1.0
MGYP004577058353,True,3,3,3,1.0
MGYP004577063893,True,4,4,4,1.0
MGYP004577104991,True,2,2,2,1.0
MGYP004577107893,True,1,1,1,1.0
MGYP004577111139,True,2,2,2,1.0
MGYP004577121991,True,1,1,1,1.0
MGYP004577194103,True,3,3,3,1.0
MGYP004577244103,True,1,1,1,1.0
MGYP004577263809,True,1,1,1,1.0
MGYP004577331353,True,1,1,1,1.0
MGYP004577336193,True,1,1,1,1.0
MGYP004577374353,True,3,3,3,1.0
MGYP004577450527,True,1,1,1,1.0
MGYP004577462113,True,4,4,4,1.0
MGYP004577492809,True,2,2,2,1.0
MGYP004577536991,True,1,1,1,1.0
MGYP004577568527,True,2,2,2,1.0
MGYP004577614113,True,3,3,3,1.0
MGYP004577641139,True,5,5,5,1.0
MGYP004577664893,True,1,1,1,1.0
MGYP004577665139,True,5,5,5,1.0
MGYP004577676353,True,1,1,1,1.0
MGYP004577684991,True,1,1,1,1.0
MGYP004577688353,True,1,1,1,1.0
MGYP004577725211,True,2,2,2,1.0
MGYP004577745139,True,4,4,4,1.0
MGYP004577745353,True,2,2,2,1.0
MGYP004577778103,True,5,5,5,1.0
MGYP004577836991,True,2,2,2,1.0
MGYP004577845139,True,3,3,3,1.0
MGYP004577878103,True,1,1,1,1.0
MGYP004577999211,True,2,2,2,1.0
MGYP004578071103,True,1,1,1,1.0
MGYP004578095211,True,2,2,2,1.0
MGYP004578164113,True,1,1,1,1.0
MGYP004578191991,True,2,2,2,1.0
MGYP004578212139,True,1,1,1,1.0
MGYP004578286103,True,1,1,1,1.0
MGYP004578289991,True,1,1,1,1.0
MGYP004578367139,True,1,1,1,1.0
MGYP004578464113,True,1,1,1,1.0
MGYP004578476193,True,4,4,4,1.0
MGYP004578520809,True,1,1,1,1.0
MGYP004578539353,True,1,1,1,1.0
MGYP004578552211,True,5,5,5,1.0
MGYP004578609893,True,2,2,2,1.0
MGYP004578636809,True,2,2,2,1.0
MGYP004578686809,True,1,1,1,1.0
MGYP004578710103,True,3,3,3,1.0
MGYP004578717103,True,3,3,3,1.0
MGYP004578727353,True,3,3,3,1.0
MGYP004578744991,True,3,3,3,1.0
MGYP004578765193,True,3,3,3,1.0
MGYP004578793139,True,1,1,1,1.0
MGYP004578901211,True,1,1,1,1.0
MGYP004578908527,True,2,2,2,1.0
MGYP004578940809,True,2,2,2,1.0
MGYP004579048193,True,5,5,5,1.0
MGYP004579142991,True,1,1,1,1.0
MGYP004579157991,True,1,1,1,1.0
MGYP004579227193,True,3,3,3,1.0
MGYP004579267809,True,4,4,4,1.0
MGYP004579279211,True,1,1,1,1.0
MGYP004579316809,True,7,7,7,1.0
MGYP004579364193,True,3,3,3,1.0
MGYP004579369139,True,6,6,6,1.0
MGYP004579574527,True,2,2,2,1.0
MGYP004579628193,True,6,6,6,1.0
MGYP004579629353,True,1,1,1,1.0
MGYP004579749809,True,5,5,5,1.0
MGYP004579775809,True,3,3,3,1.0
MGYP004579823193,True,1,1,1,1.0
MGYP004579847353,True,2,2,2,1.0
MGYP004579899991,True,1,1,1,1.0
MGYP004579915353,True,1,1,1,1.0
MGYP004579921893,True,4,4,4,1.0
MGYP004579957991,True,3,3,3,1.0
MGYP004579970809,True,1,1,1,1.0
MGYP004579980139,True,3,3,3,1.0
MGYP004579980809,True,2,2,2,1.0
MGYP004579986353,True,5,5,5,1.0
MGYP004579993527,True,3,3,3,1.0
MGYP004580012353,True,2,2,2,1.0
MGYP004580054113,True,1,1,1,1.0
MGYP004580085353,True,2,2,2,1.0
MGYP004580105527,True,3,3,3,1.0
MGYP004580169193,True,1,1,1,1.0
MGYP004580206527,True,4,4,4,1.0
MGYP004580235211,True,1,1,1,1.0
MGYP004580248353,True,2,2,2,1.0
MGYP004580259139,True,1,1,1,1.0
MGYP004580264353,True,8,8,8,1.0
MGYP004580313193,True,3,3,3,1.0
MGYP004580329103,True,4,4,4,1.0
MGYP004580368193,True,1,1,1,1.0
MGYP004580369991,True,2,2,2,1.0
MGYP004580399113,True,1,1,1,1.0
MGYP004580417139,True,3,3,3,1.0
MGYP004580430113,True,1,1,1,1.0
MGYP004580439527,True,2,2,2,1.0
MGYP004580447893,True,1,1,1,1.0
MGYP004580502139,True,1,1,1,1.0
MGYP004580510113,True,4,4,4,1.0
MGYP004580548139,True,5,5,5,1.0
MGYP004580577139,True,1,1,1,1.0
MGYP004580651211,True,2,2,2,1.0
MGYP004580705527,True,2,2,2,1.0
MGYP004580711211,True,4,4,4,1.0
MGYP004580744353,True,3,3,3,1.0
MGYP004580827193,True,1,1,1,1.0
MGYP004580844139,True,1,1,1,1.0
MGYP004580888139,True,2,2,2,1.0
MGYP004580904527,True,2,2,2,1.0
MGYP004580908353,True,4,4,4,1.0
MGYP004580954193,True,2,2,2,1.0
MGYP004580966991,True,5,5,5,1.0
MGYP004581010103,True,3,3,3,1.0
MGYP004581032893,True,3,3,3,1.0
MGYP004581036991,True,1,1,1,1.0
MGYP004581118211,True,1,1,1,1.0
MGYP004581130193,True,1,1,1,1.0
MGYP004581137113,True,2,2,2,1.0
MGYP004581177211,True,5,5,5,1.0
MGYP004581190893,True,2,2,2,1.0
MGYP004581230527,True,1,1,1,1.0
MGYP004581312991,True,2,2,2,1.0
MGYP004581351211,True,1,1,1,1.0
MGYP004581410353,True,2,2,2,1.0
MGYP004581443809,True,4,4,4,1.0
MGYP004581474139,True,3,3,3,1.0
MGYP004581510113,True,1,1,1,1.0
MGYP004581547211,True,5,5,5,1.0
MGYP004581575893,True,2,2,2,1.0
MGYP004581632139,True,3,3,3,1.0
MGYP004581637893,True,3,3,3,1.0
MGYP004581663809,True,3,3,3,1.0
MGYP004581777193,True,1,1,1,1.0
MGYP004581791193,True,1,1,1,1.0
MGYP004581801139,True,5,5,5,1.0
MGYP004581878991,True,2,2,2,1.0
MGYP004581972893,True,2,2,2,1.0
MGYP004582029113,True,1,1,1,1.0
MGYP004582110113,True,5,5,5,1.0
MGYP004582130139,True,2,2,2,1.0
MGYP004582281809,True,1,1,1,1.0
MGYP004582308211,True,3,3,3,1.0
MGYP004582310809,True,1,1,1,1.0
MGYP004582322353,True,2,2,2,1.0
MGYP004582357809,True,1,1,1,1.0
MGYP004582389211,True,1,1,1,1.0
MGYP004582489113,True,1,1,1,1.0
MGYP004582530353,True,5,5,5,1.0
MGYP004582545893,True,1,1,1,1.0
MGYP004582555139,True,1,1,1,1.0
MGYP004582591193,True,1,1,1,1.0
MGYP004582607809,True,1,1,1,1.0
MGYP004582659113,True,2,2,2,1.0
MGYP004582682139,True,1,1,1,1.0
MGYP004582706893,True,2,2,2,1.0
MGYP004582745139,True,4,4,4,1.0
MGYP004582754113,True,2,2,2,1.0
MGYP004582780809,True,3,3,3,1.0
MGYP004582840527,True,1,1,1,1.0
MGYP004582844103,True,3,3,3,1.0
MGYP004582917527,True,1,1,1,1.0
MGYP004582926139,True,1,1,1,1.0
MGYP004582944809,True,1,1,1,1.0
MGYP004582974193,True,3,3,3,1.0
MGYP004583004113,True,2,2,2,1.0
MGYP004583088113,True,1,1,1,1.0
MGYP004583102353,True,2,2,2,1.0
MGYP004583124211,True,1,1,1,1.0
MGYP004583147139,False,1,0,0,0.0
MGYP004583260809,False,3,0,0,0.0
MGYP004583317113,False,1,0,0,0.0
MGYP004583324103,False,1,0,0,0.0
MGYP004583338193,False,1,0,0,0.0
MGYP004583398527,False,1,0,0,0.0
MGYP004583400103,False,2,0,0,0.0
MGYP004583420193,False,2,0,0,0.0
MGYP004583467527,False,3,0,0,0.0
MGYP004583544809,False,1,0,0,0.0
MGYP004583572211,False,1,0,0,0.0
MGYP004583580527,False,3,0,0,0.0
MGYP004583584139,False,1,0,0,0.0
MGYP004583587139,False,2,0,0,0.0
MGYP004583597113,False,2,0,0,0.0
MGYP004583618139,False,3,0,0,0.0
MGYP004583646893,False,2,0,0,0.0
MGYP004583667211,False,2,0,0,0.0
MGYP004583672113,False,2,0,0,0.0
MGYP004583677809,False,2,0,0,0.0
MGYP004583708353,False,2,0,0,0.0
MGYP004583756893,False,6,0,0,0.0
MGYP004583780527,False,3,0,0,0.0
MGYP004583805991,False,1,0,0,0.0
MGYP004583839211,False,1,0,0,0.0
MGYP004583872527,False,4,0,0,0.0
MGYP004583958211,False,2,0,0,0.0
MGYP004583959211,False,1,0,0,0.0
MGYP004583971527,False,2,0,0,0.0
MGYP004584095353,False,2,0,0,0.0
MGYP004584116103,False,3,0,0,0.0
MGYP004584131193,False,1,0,0,0.0
MGYP004584154991,False,1,0,0,0.0
MGYP004584186193,False,1,0,0,0.0
MGYP004584206893,False,1,0,0,0.0
MGYP004584246103,False,1,0,0,0.0
MGYP004584249893,False,1,0,0,0.0
MGYP004584296353,False,1,0,0,0.0
MGYP004584517113,False,4,0,0,0.0
MGYP004584518139,False,4,0,0,0.0
MGYP004584520139,False,3,0,0,0.0
MGYP004584539113,False,3,0,0,0.0
MGYP004584553193,False,1,0,0,0.0
MGYP004584586809,False,1,0,0,0.0
MGYP004584621353,False,1,0,0,0.0
MGYP004584624103,False,2,0,0,0.0
MGYP004584651103,False,1,0,0,0.0
MGYP004584682809,False,3,0,0,0.0
MGYP004584741527,False,2,0,0,0.0
MGYP004584791893,False,3,0,0,0.0
MGYP004584804353,False,1,0,0,0.0
MGYP004584905211,False,1,0,0,0.0
MGYP004584990893,False,1,0,0,0.0
MGYP004585002353,False,4,0,0,0.0
MGYP004585032527,False,2,0,0,0.0
MGYP004585094113,False,2,0,0,0.0
MGYP004585130193,False,4,0,0,0.0
MGYP004585212353,False,1,0,0,0.0
MGYP004585230211,False,1,0,0,0.0
MGYP004585396991,False,6,0,0,0.0
MGYP004585399527,False,2,0,0,0.0
MGYP004585455893,False,3,0,0,0.0
MGYP004585460809,False,1,0,0,0.0
MGYP004585583139,False,1,0,0,0.0
MGYP004585680893,False,2,0,0,0.0
MGYP004585686353,False,2,0,0,0.0
MGYP004585698193,False,1,0,0,0.0
MGYP004585760139,False,1,0,0,0.0
MGYP004585802103,False,1,0,0,0.0
MGYP004585808139,False,1,0,0,0.0
MGYP004585840527,False,1,0,0,0.0
MGYP004585895809,False,6,0,0,0.0
MGYP004585992809,False,4,0,0,0.0
MGYP004586037103,False,1,0,0,0.0
MGYP004586050809,False,1,0,0,0.0
MGYP004586077527,False,5,0,0,0.0
MGYP004586121193,False,5,0,0,0.0
MGYP004586130527,False,2,0,0,0.0
MGYP004586139113,False,3,0,0,0.0
MGYP004586168353,False,6,0,0,0.0
MGYP004586177893,False,1,0,0,0.0
MGYP004586191809,False,2,0,0,0.0
MGYP004586225353,False,1,0,0,0.0
MGYP004586225991,False,3,0,0,0.0
MGYP004586255527,False,1,0,0,0.0
MGYP004586260103,False,2,0,0,0.0
MGYP004586270211,False,3,0,0,0.0
MGYP004586341809,False,2,0,0,0.0
MGYP004586376211,False,2,0,0,0.0
MGYP004586439809,False,1,0,0,0.0
MGYP004586473103,False,1,0,0,0.0
MGYP004586479353,False,1,0,0,0.0
MGYP004586489353,False,1,0,0,0.0
MGYP004586511211,False,1,0,0,0.0
MGYP004586555991,False,1,0,0,0.0
MGYP004586570893,False,2,0,0,0.0
MGYP004586600139,False,3,0,0,0.0
MGYP004586613193,False,1,0,0,0.0
MGYP004586640809,False,1,0,0,0.0
MGYP004586644139,False,1,0,0,0.0
MGYP004586660893,False,1,0,0,0.0
MGYP004586695139,False,1,0,0,0.0
MGYP004586723113,False,1,0,0,0.0
MGYP004586774139,False,3,0,0,0.0
MGYP004586776139,False,3,0,0,0.0
MGYP004586789893,False,1,0,0,0.0
MGYP004586806353,False,1,0,0,0.0
MGYP004586835527,False,1,0,0,0.0
MGYP004586919527,False,2,0,0,0.0
MGYP004587003113,False,3,0,0,0.0
MGYP004587003211,False,2,0,0,0.0
MGYP004587069113,False,4,0,0,0.0
MGYP004587077113,False,2,0,0,0.0
MGYP004587105809,False,1,0,0,0.0
MGYP004587184809,False,5,0,0,0.0
MGYP004587225211,False,3,0,0,0.0
MGYP004587305353,False,4,0,0,0.0
MGYP004587307527,False,2,0,0,0.0
MGYP004587357113,False,1,0,0,0.0
MGYP004587418113,False,1,0,0,0.0
MGYP004587424193,False,3,0,0,0.0
MGYP004587474527,False,2,0,0,0.0
MGYP004587503809,False,1,0,0,0.0
MGYP004587539103,False,2,0,0,0.0
MGYP004587544809,False,1,0,0,0.0
MGYP004587706103,False,1,0,0,0.0
MGYP004587848353,False,3,0,0,0.0
MGYP004587860139,False,4,0,0,0.0
MGYP004587911893,False,1,0,0,0.0
MGYP004587923353,False,1,0,0,0.0
